0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.035330 0.272556 0.140807 -0.154453 -0.030035 -0.141846    0.002058 -0.028350 0.253891 0.239125 -0.125042 0.031883      0.148116 -0.097843 0.173729 0.009107 -0.090638 -0.031232     -0.085805 -0.015132 0.080154 -0.000128 -0.022794 -0.039291  0.001316 -0.001731 0.000200 0.003773 -0.001641 -0.003632    0.004461 0.001883 -0.002666 -0.004171 -0.001631 0.003013     0.001151 -0.002310 0.012090 -0.019839 0.019674 -0.001278     0.004091 0.000184 -0.014334 0.001327 0.004368 0.001296      -0.001188 -0.000967 0.001907 0.002249 -0.003304 -0.000281    0.002564 -0.009291 0.001301 -0.001552 0.009483 -0.000633     -0.003713 0.002843 0.005641 -0.000106 -0.000547 0.000722     -0.027339 0.027971 0.000603 -0.106263 -0.107464 0.105415     0.108690 0.039435 -0.007818 -0.000013 0.036954 0.038362     -0.002563 0.046617 -0.030457 -0.032181 -0.032516 0.032376    0.001893 -0.024781 -0.004437 -0.002362 0.031548 -0.075445    -0.065710 -0.061827 -0.006199 0.011750 0.070472 0.082921     -0.026434 -0.082090 -0.180069 0.019864 0.023436 0.155105    0.234047 0.040129 -0.014780 0.135858 0.044510 -0.229323      -0.193312 0.020570 0.020260 -0.069027 -0.050458 -0.011537    -0.009525 -0.055021 0.000562 0.029790 0.121414 0.129633      0.353444 0.349009 0.034347 -0.037939 -0.386030 -0.414425    0.076276 -0.096153 -0.077222 0.076166 -0.000356 0.000415     0.000211 0.000256 -0.000200 0.005342 -0.005233 0.012140     -0.012048 0.001428 0.001756   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.028702 0.034842 -0.053562 0.088608 -0.003143 0.037338    0.159869 0.231593 -0.104653 -0.204501 0.105138 0.327762      0.339523 0.012596 0.101556 0.241072 0.035414 0.177383        -0.239558 -0.085444 0.160617 0.146108 0.129733 0.136973     0.079793 -0.012628 -0.206582 0.023546 -0.110176 -0.192931   0.169184 -0.006361 -0.048435 -0.105040 -0.073236 0.060304    -0.000162 -0.062785 0.020519 -0.008477 -0.012575 0.016354    0.049713 0.012411 0.013008 0.029418 -0.008676 -0.001391     -0.001886 -0.000478 0.005717 0.005964 -0.018899 -0.002209    0.037276 -0.050318 0.008805 0.000593 0.076284 0.004990       -0.002793 -0.002728 0.052317 -0.001114 -0.002474 0.005934    0.126686 -0.128497 0.002909 -0.060427 -0.061019 -0.078903    -0.072240 0.054994 -0.049004 0.003741 0.080554 0.113693     -0.004174 0.044746 -0.030610 -0.056001 0.027510 -0.142052    0.004036 0.126088 0.066453 0.008956 -0.140636 0.089158       -0.063394 -0.057247 0.032300 -0.120254 0.100445 0.081136     0.004080 -0.040022 -0.051660 0.240648 0.168775 -0.275805    -0.220063 -0.216550 0.067684 0.267614 -0.122209 -0.107650    -0.022960 0.243361 0.218153 -0.122669 -0.136348 -0.101959    -0.010364 0.000431 -0.000121 -0.004249 0.215737 0.214745     -0.076143 -0.080668 -0.230623 0.249200 -0.020299 -0.022297  0.034194 -0.043140 0.036331 -0.035771 0.000107 -0.000046     -0.000012 0.000021 0.000036 0.000222 -0.000415 0.001409     -0.001417 -0.006726 -0.006835   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.069006 0.015057 0.107185 -0.110019 -0.083499 -0.001737    -0.073460 0.069912 -0.076186 -0.082827 -0.033243 -0.017858   -0.026945 -0.063792 0.066802 -0.128569 -0.082192 -0.131759   0.095107 -0.005082 -0.067027 -0.135697 -0.112060 -0.142871  0.013410 0.001499 0.217064 0.055117 0.119920 0.089923       -0.071520 0.153061 -0.112547 -0.049071 0.041884 0.037165     0.005053 -0.077084 -0.033012 0.048234 -0.044594 0.028043     0.092711 0.024165 0.029270 0.062413 -0.015470 -0.008539     -0.008497 -0.012466 -0.007978 -0.010372 0.163293 0.017369    -0.141502 0.185982 -0.050321 0.002824 -0.205709 -0.013790    0.004788 0.009565 -0.125860 0.004980 0.005653 -0.012017      -0.131118 0.132180 -0.004256 -0.308037 -0.310347 -0.292522   -0.308958 -0.163447 0.088194 -0.006535 -0.089428 -0.136306  0.003668 -0.021545 0.016179 0.045468 -0.052417 0.175335      -0.001330 -0.125259 -0.060963 -0.010412 0.162426 -0.079261   0.061111 0.028955 -0.083668 0.122869 -0.277493 -0.230126     0.074850 -0.284187 -0.209962 -0.231729 -0.148666 -0.150668  -0.025234 0.199767 -0.046735 0.159196 -0.063366 -0.036023    0.084183 0.069416 0.031824 0.069904 0.030586 0.043883        -0.006593 -0.076920 0.000213 0.048012 0.152878 0.152199      -0.054937 -0.058222 -0.157566 0.170261 -0.013614 -0.014962  0.029001 -0.036591 0.029263 -0.028825 0.000098 -0.000037     -0.000023 0.000016 0.000033 0.000241 -0.000392 0.000750     -0.000727 -0.003031 -0.003160   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.153028 0.024659 -0.217014 0.190340 0.016178 -0.071086    0.038049 -0.040809 0.153146 0.215688 -0.017955 -0.191358     -0.197759 0.121340 -0.153928 -0.011145 0.047744 0.007517     0.111111 0.014068 -0.078238 0.005543 -0.025750 -0.004297    0.000929 0.006132 -0.001118 -0.034941 -0.028307 0.022783    -0.000960 0.002005 -0.002290 0.001647 0.003894 -0.001630     0.002952 0.000496 0.003082 -0.014322 0.018624 -0.000424      0.002741 -0.000140 -0.016662 -0.000581 0.007829 0.003685    0.002905 0.002319 -0.001426 -0.001419 0.003279 0.000435      -0.004985 0.010717 -0.004222 0.000534 -0.017559 -0.000917    0.001421 -0.000147 -0.013369 0.000038 0.000733 -0.002015     -0.028302 0.028748 -0.000900 0.099412 0.100239 0.107127      0.106292 -0.002369 0.018046 -0.001061 -0.026462 -0.039190   0.001654 -0.019581 0.009911 0.021926 -0.019212 0.074030      -0.001577 -0.072617 -0.031910 -0.003453 0.046570 -0.062083   -0.000946 0.012588 0.022965 0.023677 0.074542 0.064063       -0.038949 0.165216 0.137694 -0.024321 -0.024137 0.237887    0.141540 0.026786 -0.016284 -0.238878 0.100683 0.084167      -0.024653 -0.168212 -0.127881 0.036138 0.056771 0.023674     0.009887 0.050994 -0.000098 -0.031541 0.377201 0.375462      -0.132954 -0.140762 -0.373043 0.403099 -0.033213 -0.036477  0.070317 -0.088721 0.073265 -0.072254 0.000253 -0.000112     -0.000042 0.000025 0.000019 0.000437 -0.000720 0.002053     -0.002074 -0.009384 -0.009576   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.041396 -0.036658 0.042485 -0.062876 -0.026878 -0.092104   -0.159868 0.190072 0.120141 0.204630 -0.110269 -0.323649     -0.228738 0.355970 -0.123460 0.222390 -0.098898 0.099322     0.247866 -0.030098 -0.136475 0.195091 -0.170995 -0.109586   0.066030 -0.007638 -0.205447 -0.001055 -0.151587 -0.170039  0.179629 -0.004135 -0.051132 -0.108732 -0.071016 0.061251    0.012651 -0.065038 -0.008475 0.002914 0.004333 0.014796      0.054859 0.011572 -0.012740 0.030789 0.006087 0.004370      0.002150 0.000947 -0.005513 -0.005238 -0.017989 -0.002411    0.036922 -0.049095 0.008181 0.000777 0.074559 0.004785       -0.002956 -0.002572 0.051000 -0.001125 -0.002376 0.005699    0.125359 -0.127120 0.003018 0.064129 0.064528 0.065401       0.074285 0.084721 -0.054232 0.003736 0.080240 0.112319      -0.004320 0.047531 -0.030002 -0.055588 0.026776 -0.139107    0.003160 0.124171 0.065576 0.008875 -0.136740 0.087993       -0.061178 -0.056743 0.032067 -0.115445 0.100382 0.081782     0.002304 -0.041846 -0.021216 -0.247471 -0.169199 -0.265172  -0.224235 0.221650 -0.047416 0.279002 -0.124879 -0.108121    -0.017421 0.244582 0.215931 -0.119942 -0.134571 -0.099178    -0.011397 -0.001219 -0.000278 -0.003486 0.203896 0.202945    -0.071922 -0.076128 0.238146 -0.257288 0.021391 0.023410    0.035315 -0.044545 0.037696 -0.037124 0.000103 -0.000060     -0.000005 -0.000023 0.000029 0.000176 -0.000368 0.001589    -0.001607 -0.007687 -0.007789   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.062478 -0.021246 -0.122836 0.124672 -0.055987 -0.022397  0.077542 0.034151 0.079855 0.084310 0.028193 0.010809        -0.017781 -0.065351 -0.065973 -0.134459 0.126434 -0.050135   -0.087379 -0.026636 0.046004 -0.172206 0.134229 0.113700    0.035532 0.016764 0.207113 -0.055252 0.054458 0.144174      -0.079686 0.153885 -0.119239 -0.046140 0.042780 0.034233     -0.001431 -0.074616 0.040746 -0.053568 0.032780 0.021432     0.100230 0.024336 -0.026275 0.065171 0.010417 0.004867      0.010468 0.008798 0.011780 0.008172 0.164186 0.019266        -0.145798 0.192585 -0.051198 0.003380 -0.214366 -0.012367    0.009622 0.005056 -0.130659 0.005079 0.006187 -0.013002      -0.138880 0.140193 -0.003539 0.305440 0.308150 0.316317      0.309311 -0.038686 0.065908 -0.006553 -0.090302 -0.140615   0.003266 -0.011281 0.018363 0.046154 -0.052722 0.179918      -0.002418 -0.127278 -0.062612 -0.010589 0.166455 -0.078718   0.064010 0.030408 -0.084710 0.123181 -0.280551 -0.232788     0.077524 -0.288332 -0.240802 0.203640 0.152942 -0.168145    -0.026843 -0.197689 0.057962 0.155742 -0.064227 -0.038048    0.079372 0.074888 0.040384 0.063829 0.023848 0.036922        -0.005721 -0.074907 0.000328 0.046714 0.136248 0.135635      -0.049064 -0.051952 0.153602 -0.165949 0.013572 0.014854    0.028064 -0.035399 0.028215 -0.027797 0.000085 -0.000054     -0.000015 -0.000020 0.000024 0.000221 -0.000364 0.000795    -0.000776 -0.003290 -0.003406   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.151384 0.025330 -0.214124 0.187551 0.015931 -0.070460    0.036802 -0.040212 0.150333 0.212243 -0.018193 -0.190027     -0.196285 0.120840 -0.151498 -0.010264 0.045063 0.007033     0.112326 0.014806 -0.078979 0.007549 -0.028308 -0.006944    -0.000584 0.005607 -0.005764 -0.033329 -0.030229 0.017650   0.003246 -0.004523 0.002047 0.000220 -0.001984 -0.000625     0.003143 0.002174 0.002334 -0.012852 0.017552 -0.003525      -0.000659 -0.001181 -0.015564 -0.000060 0.007988 0.002829   0.002628 0.002179 -0.001627 -0.001444 -0.006680 -0.000697    0.007437 -0.013195 0.004821 -0.000304 0.019629 0.001572      -0.000235 -0.001346 0.014575 -0.000161 -0.000666 0.001941    0.028694 -0.029078 0.001240 0.091615 0.092321 0.093210       0.097404 0.045826 -0.026954 0.001171 0.028174 0.040755      -0.001858 0.023192 -0.009359 -0.022424 0.020193 -0.075602    0.001206 0.073705 0.032265 0.003546 -0.047761 0.063047       0.000971 -0.012451 -0.021008 -0.024652 -0.067700 -0.058163   0.036665 -0.157654 -0.126910 -0.046188 -0.025023 -0.230900  -0.140561 0.034416 0.000001 0.234832 -0.098796 -0.082671     0.023201 0.165505 0.125943 -0.037563 -0.057292 -0.024549     -0.009877 -0.048728 0.000048 0.030046 -0.365752 -0.364042    0.128878 0.136328 -0.394702 0.426432 -0.035901 -0.039279    -0.073629 0.092883 -0.076865 0.075815 -0.000252 0.000147     0.000030 0.000049 -0.000005 -0.000383 0.000671 -0.002371    0.002409 0.010959 0.011141   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.006233 -0.000822 -0.005885 0.013367 -0.015862 -0.027465   0.000709 0.213661 0.007444 -0.000711 -0.002172 0.003394      0.057746 0.187746 -0.010710 0.235432 -0.031851 0.139961      0.002810 -0.053346 0.012586 0.176477 -0.019802 0.014656     0.066263 -0.010116 -0.207661 0.010538 -0.126739 -0.175058   0.166585 -0.011970 -0.042608 -0.094441 -0.064432 0.050268    0.005452 -0.055291 0.005048 -0.002528 -0.003084 0.017056     0.043199 0.010179 -0.000472 0.023635 -0.001522 0.002186     0.000138 0.000178 -0.000386 -0.000118 -0.019210 -0.002231    0.030248 -0.039156 0.004813 -0.000948 0.046117 0.002941      -0.001492 -0.001529 0.025757 -0.000488 -0.001178 0.003409    0.065594 -0.066515 0.001578 0.001263 0.001184 -0.004959      0.000349 0.047652 -0.030904 0.001320 0.039984 0.051210      -0.002341 0.033159 0.009133 -0.014005 0.038816 -0.060740     -0.004806 0.028828 -0.006568 -0.000782 0.039212 0.000637     0.044405 0.039236 -0.047122 0.066203 -0.146327 -0.123221     0.024876 -0.089072 -0.077052 -0.005172 0.000401 0.075350    0.105598 -0.000254 -0.003050 -0.073604 0.040841 0.043379     0.045101 -0.115358 -0.131337 0.102607 0.109781 0.101886      0.004689 -0.036898 -0.000113 0.024302 -0.179232 -0.178532    0.052395 0.055693 -0.007019 0.007584 -0.000101 -0.000093    0.390392 -0.491985 0.454278 -0.449827 0.001990 -0.000989     -0.000315 -0.000161 -0.000647 0.001093 -0.000684 0.002676   -0.003001 -0.008677 -0.008468   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.006004 -0.004584 -0.013768 0.016560 -0.102560 -0.025434   0.006590 0.164722 0.004005 -0.003387 -0.002052 0.005371      0.029183 0.078709 -0.002791 0.021113 0.003246 -0.004352      -0.009520 0.050355 -0.000782 0.030793 0.009273 0.008852     0.012459 -0.003330 -0.056972 0.011927 -0.094797 -0.141299   0.187034 0.085954 -0.155264 -0.259863 -0.126904 0.167603     0.015240 -0.195505 0.019087 -0.008796 -0.015641 0.035239     0.204642 0.047537 0.003460 0.132536 -0.003334 -0.000221     0.001228 -0.000315 0.002021 0.000780 0.049965 0.004516       0.028445 -0.063535 0.002398 0.000083 0.139381 0.009538       -0.005576 -0.005061 0.102507 -0.001243 -0.005082 0.013272    0.392326 -0.398828 0.008927 0.006727 0.006461 -0.020097      0.002428 0.201535 -0.121427 0.007059 0.234524 0.295794      -0.013049 0.191183 -0.057480 -0.134550 0.080487 -0.259020    -0.005876 0.180985 0.047755 0.006192 -0.028035 0.052956      0.027699 0.036141 -0.108323 0.056437 -0.310443 -0.269137     0.054123 -0.193121 -0.173508 -0.015483 -0.001684 0.142122   0.211539 0.003651 -0.006883 -0.142180 0.088486 0.094091      0.094987 -0.270276 -0.320709 0.240175 0.286612 0.265180      0.016091 -0.066673 -0.000733 0.041498 0.068206 0.067952      -0.019982 -0.021238 0.002882 -0.003114 0.000039 0.000037    -0.150747 0.189968 -0.175861 0.174124 -0.000769 0.000382     0.000120 0.000063 0.000250 -0.000549 0.000402 -0.001128     0.001235 0.001884 0.001789   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.216299 0.081579 -0.306177 0.329501 0.038868 0.050343     0.324049 -0.004315 -0.048591 -0.151340 0.169526 0.388578     0.311337 -0.189074 0.054414 0.004362 0.160942 0.074403       -0.326861 -0.036692 0.193539 -0.040611 0.247430 0.218181    0.013158 0.000590 -0.000838 -0.005286 0.018350 -0.002228    -0.013264 -0.002259 0.002998 0.008074 0.000751 -0.003874     -0.013735 0.005513 0.046544 -0.035616 0.000429 0.000299      -0.006974 0.000485 0.019595 -0.003192 -0.016822 -0.007058   -0.006996 -0.000050 0.037914 0.038922 -0.001944 0.000992     -0.001607 0.001919 0.000439 0.000012 -0.003045 -0.000205     0.000209 0.000167 -0.001903 -0.000004 0.000109 -0.000317     -0.007015 0.007157 -0.000166 0.152476 0.153693 0.160856      0.162965 0.029905 -0.004259 0.000005 -0.003859 -0.005678    0.000052 0.000029 0.000911 0.002142 -0.002330 0.006454       -0.000998 -0.003839 -0.001126 -0.000059 0.003655 -0.001287   0.001745 -0.000129 0.001226 0.003579 0.004783 0.004785       -0.002824 0.002000 0.031467 -0.450833 -0.312316 0.009409    -0.006281 0.415203 -0.109021 0.011292 -0.003110 -0.001364    0.003530 0.003922 0.001748 -0.000719 -0.002141 -0.001164     -0.000955 -0.000240 -0.000121 -0.000045 -0.000855 -0.000851  0.000281 0.000299 0.012291 -0.013278 0.001382 0.001509      0.001166 -0.001469 0.001379 -0.001365 0.000006 -0.000001     -0.000001 -0.000003 -0.000001 0.000003 -0.000002 0.000009   -0.000010 -0.000010 -0.000009   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.006241 -0.000902 -0.005911 -0.013346 -0.015812 0.027434  0.000694 -0.213663 -0.007436 -0.000634 -0.002202 -0.003366   0.057740 0.187779 0.010253 -0.235473 -0.031904 0.139933      -0.002795 0.053360 0.012592 -0.176381 -0.020551 -0.014595   0.066249 0.010123 -0.207669 0.010551 0.126742 0.175052      0.166575 0.011981 -0.042588 0.094303 -0.064583 0.050276      0.005455 0.055289 0.005031 0.002515 -0.003092 -0.017060      0.043199 0.010180 0.000464 -0.023636 -0.001526 0.002185     -0.000137 0.000175 0.000391 -0.000124 0.019210 0.002231      0.030249 -0.039156 -0.004818 -0.000948 -0.046118 -0.002942   -0.001494 0.001532 0.025753 0.000490 -0.001178 -0.003409     0.066880 0.065221 0.001578 -0.001273 0.001170 0.004955       0.000424 -0.047650 -0.030902 0.001319 -0.040091 0.051123    0.002340 0.033157 -0.009133 0.014005 0.038814 0.060737       -0.004808 0.028824 0.006570 -0.000781 0.039210 -0.000640     0.044410 -0.039228 -0.047124 -0.066204 0.145646 -0.124020    0.024879 -0.089068 0.077047 0.004972 -0.001429 -0.075412    0.105584 0.002829 -0.001282 -0.073596 -0.040845 -0.043348    0.045127 0.115361 -0.131334 -0.102607 0.109797 -0.101872     0.004689 -0.036900 0.000113 -0.024302 -0.179846 0.177917     0.052143 -0.055927 0.007586 0.007019 0.000118 -0.000096     0.492074 0.390383 0.449648 0.454367 -0.001988 -0.000990      0.000315 -0.000161 0.000647 0.001097 0.000676 0.002643      0.003032 -0.008679 0.008465   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.005996 0.004648 0.013831 0.016518 0.102520 -0.025411      -0.006627 0.164752 0.004021 0.003340 0.002056 0.005414       -0.029245 -0.078690 -0.002584 0.021137 -0.003267 0.004330    -0.009582 0.050366 0.000732 0.030856 -0.009160 0.008858     -0.012456 -0.003332 0.056987 -0.011939 -0.094809 -0.141301  -0.187030 0.085952 0.155241 -0.259597 0.127330 -0.167637     -0.015242 -0.195507 -0.019071 -0.008802 0.015647 0.035251    -0.204645 -0.047541 0.003483 0.132539 0.003355 0.000225     0.001227 0.000317 0.002022 -0.000781 0.049966 0.004516       -0.028447 0.063545 0.002413 -0.000081 0.139395 0.009544      0.005585 -0.005071 -0.102503 -0.001252 0.005083 0.013276     -0.400049 -0.391098 -0.008929 0.006793 -0.006403 -0.020047   -0.002770 0.201535 0.121420 -0.007054 0.235148 -0.295296    -0.013048 -0.191172 -0.057479 -0.134552 -0.080473 -0.259005  0.005886 -0.180970 0.047747 -0.006192 0.028037 0.052964      -0.027705 0.036131 0.108335 0.056442 -0.308959 0.270834      -0.054130 0.193113 -0.173493 -0.013919 0.007059 0.142247    -0.211518 -0.004281 0.006623 0.142169 0.088494 0.094029      -0.095046 -0.270286 0.320703 0.240175 -0.286653 0.265143     -0.016093 0.066677 -0.000733 0.041499 -0.068438 0.067716     0.019886 -0.021327 0.003116 0.002883 0.000047 -0.000039     0.190007 0.150734 0.174067 0.175880 -0.000768 -0.000382      0.000120 -0.000063 0.000250 0.000552 0.000398 0.001114      0.001248 -0.001884 0.001788   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.216045 0.082173 -0.306670 -0.328908 0.038426 -0.050815    0.324057 0.004163 0.048096 -0.151465 0.169355 -0.388821      0.311268 -0.189145 -0.054005 -0.004551 0.160994 0.074471     0.326816 0.036592 0.193498 0.039106 0.247691 -0.218057      0.013250 -0.000591 -0.000819 -0.005289 -0.018379 0.002192   -0.013305 0.002272 0.003024 -0.008126 0.000794 -0.003908     -0.013739 -0.005544 0.046509 0.035646 0.000432 -0.000298     -0.007010 0.000478 -0.019596 0.003222 -0.016824 -0.007058   0.006998 -0.000051 -0.037913 0.038934 0.001953 -0.000991     -0.001614 0.001924 -0.000440 0.000010 0.003067 0.000207      0.000210 -0.000168 -0.001917 0.000004 0.000109 0.000318      -0.007200 -0.007065 -0.000168 -0.153940 0.152218 -0.161949   0.161935 -0.029648 -0.004235 0.000008 0.003914 -0.005706    -0.000055 -0.000022 -0.000917 -0.002159 -0.002336 -0.006469  -0.000997 -0.003848 0.001125 -0.000059 0.003647 0.001285     0.001735 0.000135 0.001258 -0.003581 -0.004843 0.004893      -0.002836 0.001983 -0.031335 0.311474 -0.451287 -0.009311   -0.006147 -0.108809 -0.415325 0.011201 0.003116 0.001346     0.003520 -0.003964 0.001810 0.000764 -0.002196 0.001222      -0.000957 -0.000218 0.000121 0.000058 -0.000867 0.000858     0.000282 -0.000303 -0.013281 -0.012286 -0.001485 0.001406   0.001495 0.001186 0.001387 0.001402 -0.000006 -0.000001      0.000001 -0.000003 0.000001 0.000003 0.000002 0.000009      0.000010 -0.000010 0.000010   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.028498 0.034805 -0.053643 -0.088450 -0.003224 -0.037626   0.159793 -0.231704 0.104022 -0.204760 0.104998 -0.327929     0.339429 0.012288 -0.101635 -0.241268 0.035387 0.177405      0.239538 0.085350 0.160588 -0.146945 0.129165 -0.136836     0.079821 0.012634 -0.206585 0.023559 0.110162 0.192914      0.169162 0.006373 -0.048411 0.104875 -0.073396 0.060313      -0.000162 0.062779 0.020501 0.008476 -0.012584 -0.016359     0.049711 0.012413 -0.013020 -0.029415 -0.008684 -0.001393   0.001887 -0.000482 -0.005716 0.005965 0.018895 0.002209      0.037275 -0.050317 -0.008811 0.000593 -0.076288 -0.004993    -0.002797 0.002734 0.052312 0.001118 -0.002475 -0.005934     0.129175 0.126001 0.002910 0.061008 -0.060435 0.079388       -0.071674 -0.055096 -0.049004 0.003737 -0.080802 0.113523   0.004175 0.044760 0.030610 0.056003 0.027500 0.142037        0.004030 0.126074 -0.066445 0.008955 -0.140626 -0.089157     -0.063394 0.057234 0.032284 0.120253 -0.099975 0.081664      0.004081 -0.040019 0.051609 -0.165526 0.242825 0.275878     -0.220035 0.047158 0.221917 0.267646 0.122200 0.107652       -0.023028 -0.243358 0.218123 0.122662 -0.136351 0.101923     -0.010364 0.000428 0.000121 0.004247 0.216467 -0.213996      -0.075775 0.081006 0.249229 0.230606 0.021822 -0.020783     0.043106 0.034237 0.035963 0.036133 -0.000107 -0.000046      0.000012 0.000021 -0.000036 0.000225 0.000414 0.001394      0.001434 -0.006730 0.006835   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.069127 -0.014871 -0.107372 -0.109823 0.083357 -0.001870   0.073491 0.069926 -0.075906 0.083016 0.033200 -0.017890      0.026961 0.064069 0.066623 -0.128609 0.082213 0.131773       0.095109 -0.005047 0.067030 -0.136358 0.111530 -0.142813    -0.013344 0.001508 -0.217066 -0.055109 0.119921 0.089915    0.071512 0.153072 0.112550 -0.049159 -0.041800 -0.037174     -0.005052 -0.077093 0.032953 0.048233 0.044588 0.028052      -0.092719 -0.024170 0.029270 0.062416 0.015476 0.008538     -0.008494 0.012459 -0.007969 0.010365 0.163307 0.017372      0.141502 -0.186000 -0.050359 -0.002832 -0.205713 -0.013795   -0.004803 0.009579 0.125842 0.004991 -0.005653 -0.012020     0.133699 0.129617 0.004256 -0.310977 0.307349 -0.294566      0.307163 -0.163009 -0.088179 0.006540 -0.089687 0.136118    0.003663 0.021498 0.016173 0.045473 0.052417 0.175357        0.001324 0.125268 -0.060965 0.010412 -0.162426 -0.079255     -0.061119 0.028946 0.083666 0.122884 -0.276195 0.231612      -0.074850 0.284209 -0.210047 -0.164285 0.220826 -0.150671   0.025029 0.057414 0.197043 -0.159104 -0.063329 -0.036055     -0.084158 0.069398 -0.031806 0.069910 -0.030601 0.043880     0.006591 0.076903 0.000213 0.047999 -0.153445 0.151717       0.054691 -0.058487 -0.170332 -0.157607 -0.014640 0.013952   -0.036573 -0.029049 -0.028975 -0.029126 0.000098 0.000037    -0.000023 -0.000016 0.000033 -0.000244 -0.000391 -0.000743  -0.000736 0.003033 -0.003161   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.153106 0.025178 -0.217419 -0.190028 0.015970 0.071075     0.038192 0.040837 -0.152496 0.216173 -0.017925 0.191450      -0.197652 0.121922 0.153674 0.011219 0.047761 0.007511       -0.111075 -0.013977 -0.078200 -0.005363 -0.025754 0.004262  0.000947 -0.006132 -0.001143 -0.034947 0.028339 -0.022768   -0.000948 -0.001992 -0.002280 -0.001644 0.003887 -0.001637   0.002953 -0.000505 0.003068 0.014329 0.018633 0.000428       0.002730 -0.000144 0.016670 0.000585 0.007835 0.003688      -0.002908 0.002322 0.001429 -0.001422 -0.003254 -0.000432    -0.004968 0.010690 0.004214 0.000533 0.017536 0.000917       0.001420 0.000149 -0.013353 -0.000038 0.000733 0.002012      -0.028835 -0.028168 -0.000900 -0.100407 0.099317 -0.107875   0.105626 0.002499 0.018038 -0.001057 0.026544 -0.039119     -0.001655 -0.019595 -0.009910 -0.021922 -0.019200 -0.073998  -0.001574 -0.072593 0.031898 -0.003451 0.046547 0.062079     -0.000957 -0.012584 0.022984 -0.023655 -0.074226 0.064501    -0.038961 0.165272 -0.137743 0.014208 -0.031159 -0.237965   0.141432 0.001182 -0.031294 -0.238885 -0.100673 -0.084191    -0.024611 0.168219 -0.127866 -0.036122 0.056762 -0.023650    0.009886 0.051001 0.000098 0.031545 0.378459 -0.374135       -0.132305 0.141345 0.403123 0.373006 0.035705 -0.034001     0.088642 0.070408 0.072518 0.072981 -0.000253 -0.000113      0.000042 0.000025 -0.000019 0.000442 0.000717 0.002031      0.002099 -0.009389 0.009574   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.041205 -0.036779 0.042512 0.062752 -0.026700 0.092331    -0.159817 -0.189966 -0.119485 0.205041 -0.110186 0.323868    -0.228648 0.356344 0.122641 -0.222272 -0.098978 0.099242     -0.247815 0.030219 -0.136433 -0.194053 -0.171869 0.109573   0.065975 0.007644 -0.205461 -0.001043 0.151613 0.170048     0.179635 0.004139 -0.051121 0.108600 -0.071203 0.061269      0.012656 0.065045 -0.008488 -0.002936 0.004327 -0.014798     0.054866 0.011573 0.012735 -0.030797 0.006085 0.004370      -0.002151 0.000946 0.005519 -0.005246 0.017991 0.002411      0.036924 -0.049104 -0.008194 0.000774 -0.074566 -0.004788    -0.002960 0.002577 0.050997 0.001129 -0.002376 -0.005700     0.127820 0.124650 0.003019 -0.064740 0.063904 -0.065898      0.073932 -0.084617 -0.054228 0.003737 -0.080473 0.112153    0.004318 0.047516 0.030003 0.055591 0.026771 0.139114        0.003155 0.124173 -0.065577 0.008874 -0.136744 -0.088000     -0.061185 0.056733 0.032073 0.115435 -0.099964 0.082364      0.002298 -0.041887 0.021331 0.171765 -0.245619 0.265325     -0.224032 -0.067640 -0.216428 0.278918 0.124864 0.108092     -0.017487 -0.244587 0.215926 0.119949 -0.134593 0.099170     -0.011396 -0.001206 0.000278 0.003494 0.204598 -0.202249     -0.071583 0.076454 -0.257344 -0.238077 -0.022980 0.021805   0.044524 0.035354 0.037318 0.037505 -0.000103 -0.000060      0.000005 -0.000023 -0.000029 0.000178 0.000366 0.001571     0.001626 -0.007689 0.007786   
